asset,date,forks,stars,subscribers,total_issues,closed_issues,pull_requests_merged,pull_request_contributors,commit_count_4_weeks,blockcount,medianfee,txcount,activeaddresses,label
dcr,2016-07-05,20,43,22,79,46,184,15,6,284,0.003,2922,8298,1
dcr,2016-07-06,20,43,22,79,46,184,15,6,286,0.003876,3056,8603,1
dcr,2016-07-07,20,43,22,81,47,184,15,5,300,0.003876,3540,9106,1
dcr,2016-07-08,20,43,22,82,47,184,15,4,264,0.003,2233,6193,0
dcr,2016-07-09,20,43,22,82,49,186,15,6,290,0.003876,3694,9041,1
dcr,2016-07-10,20,43,22,82,49,186,15,6,313,0.003876,5939,13373,0
dcr,2016-07-11,20,43,22,82,49,186,15,6,277,0.00253,1326,3932,0
dcr,2016-07-12,20,43,22,82,49,186,15,5,278,0.00419,4835,11872,0
dcr,2016-07-13,20,43,22,83,49,186,15,5,233,0.00253,1137,3351,0
dcr,2016-07-14,20,43,22,83,49,186,15,4,329,0.003876,3543,8995,0
dcr,2016-07-15,20,43,23,83,49,186,15,4,287,0.003876,3047,7742,1
dcr,2016-07-16,20,43,23,85,49,186,15,8,299,0.0033,3313,8390,0
dcr,2016-07-17,20,43,23,85,49,188,15,8,287,0.003876,3949,10439,0
dcr,2016-07-18,20,43,23,85,49,188,15,8,275,0.003,1620,5077,1
dcr,2016-07-19,20,43,23,85,49,188,15,7,289,0.021,5910,16965,0
dcr,2016-07-20,20,43,23,85,49,188,15,7,300,0.003,2226,7111,0
dcr,2016-07-21,20,43,23,85,51,188,15,9,272,0.003876,3047,8328,0
dcr,2016-07-22,20,43,23,85,51,190,15,9,284,0.00385218,3836,10024,0
dcr,2016-07-23,20,43,23,85,51,191,15,10,310,0.003876,1718,4927,0
dcr,2016-07-24,20,43,23,85,51,191,15,10,290,0.003876,2853,7987,0
dcr,2016-07-25,20,43,23,85,51,191,15,10,243,0.003876,2706,7589,0
dcr,2016-07-26,20,43,23,85,51,191,15,9,260,0.00455,4854,12349,1
dcr,2016-07-27,20,43,23,86,51,191,15,8,305,0.00787,3029,6805,0
dcr,2016-07-28,20,43,23,86,54,191,15,9,312,0.00585,5842,13734,0
dcr,2016-07-29,20,43,23,86,54,192,15,9,277,0.0037025,1608,4591,0
dcr,2016-07-30,20,43,23,86,54,192,15,9,318,0.003876,5334,13266,0
dcr,2016-07-31,20,43,23,86,55,192,15,9,273,0.003795,1353,4449,0
dcr,2016-08-01,20,43,23,86,55,192,15,9,276,0.00585,4886,12783,1
dcr,2016-08-02,20,43,23,87,55,192,15,9,291,0.00419,1746,5383,0
dcr,2016-08-03,20,43,23,87,56,192,15,10,289,0.003876,3038,8285,0
dcr,2016-08-04,20,43,23,89,57,193,16,11,285,0.003876,1291,4180,0
dcr,2016-08-05,20,43,23,89,57,194,16,11,282,0.00621,6326,15137,0
dcr,2016-08-06,20,43,23,92,58,194,16,9,300,0.003,1204,3807,0
dcr,2016-08-07,20,43,23,92,58,194,16,9,279,0.003876,2815,7449,0
dcr,2016-08-08,20,43,23,92,58,194,16,9,288,0.003,2344,6343,0
dcr,2016-08-09,20,43,23,92,59,194,16,10,297,0.003876,2738,7853,0
dcr,2016-08-10,20,44,23,92,60,195,16,14,302,0.003,2499,7346,0
dcr,2016-08-11,20,44,22,92,61,200,16,16,263,0.003876,2798,7071,0
dcr,2016-08-12,20,44,22,92,61,201,16,16,285,0.003876,2368,6382,0
dcr,2016-08-13,20,44,22,92,61,202,16,14,321,0.00419,4232,10395,1
dcr,2016-08-14,20,44,22,92,61,202,16,14,309,0.00419,5590,14211,1
dcr,2016-08-15,20,44,22,92,61,202,16,14,248,0.00253,778,2936,0
dcr,2016-08-16,20,44,22,93,61,202,16,15,336,0.003876,3039,7842,0
dcr,2016-08-17,20,44,22,94,61,203,16,15,258,0.003876,2122,5861,0
dcr,2016-08-18,20,44,22,94,61,203,16,14,308,0.003553,3222,8163,0
dcr,2016-08-19,20,44,22,94,61,204,16,14,292,0.003876,2673,7099,0
dcr,2016-08-20,20,44,22,94,61,204,16,13,258,0.00419,3809,9869,0
dcr,2016-08-21,20,44,22,94,61,204,16,13,323,0.00419,2866,8500,0
dcr,2016-08-22,20,44,22,94,61,204,16,13,251,0.00585,4491,10927,0
dcr,2016-08-23,20,44,22,94,61,204,16,13,261,0.003876,982,3425,0
dcr,2016-08-24,20,44,22,94,61,204,16,18,334,0.00419,5532,14320,0
dcr,2016-08-25,20,44,22,94,61,209,16,20,295,0.003876,1914,6260,0
dcr,2016-08-26,20,44,22,94,61,209,16,21,242,0.01083,4786,10762,0
dcr,2016-08-27,20,44,22,95,61,210,16,21,345,0.003876,2318,7604,0
dcr,2016-08-28,20,45,23,95,61,210,16,21,276,0.003553,2683,7287,0
dcr,2016-08-29,20,45,23,95,61,210,16,21,252,0.00419,4114,11081,0
dcr,2016-08-30,20,45,23,96,63,210,16,23,282,0.003876,1172,4858,0
dcr,2016-08-31,20,45,23,97,64,213,16,24,321,0.003876,3089,9043,0
dcr,2016-09-01,20,45,23,97,66,218,16,27,291,0.003,2492,6926,0
dcr,2016-09-02,20,45,23,97,66,219,16,29,255,0.00325,2443,6765,0
dcr,2016-09-03,20,45,23,98,67,222,16,31,302,0.003,2707,7416,0
dcr,2016-09-04,20,45,23,98,67,222,16,31,331,0.00419,4536,11523,0
dcr,2016-09-05,20,45,23,98,67,222,16,31,255,0.003876,872,3207,0
dcr,2016-09-06,20,46,23,98,67,222,16,30,248,0.00419,4280,10484,0
dcr,2016-09-07,20,46,23,98,67,222,16,26,326,0.003,2118,5814,0
dcr,2016-09-08,20,46,23,98,67,222,16,24,263,0.00419,5526,13233,0
dcr,2016-09-09,20,46,23,98,68,222,16,24,315,0.003,1546,5199,0
dcr,2016-09-10,20,46,23,98,68,223,16,24,263,0.00455,6836,16278,0
dcr,2016-09-11,20,46,23,98,69,223,16,24,335,0.00419,2669,8339,0
dcr,2016-09-12,20,46,23,98,69,223,16,24,248,0.00419,2467,7241,0
dcr,2016-09-13,20,46,23,98,69,223,16,23,299,0.00419,4285,10991,0
dcr,2016-09-14,20,46,23,99,70,224,16,25,267,0.003876,1135,3841,0
dcr,2016-09-15,20,46,23,99,70,225,16,24,281,0.003876,2829,7433,0
dcr,2016-09-16,19,47,24,99,70,225,16,22,286,0.003876,1744,4984,0
dcr,2016-09-17,19,47,24,100,70,225,16,22,318,0.003876,3605,9440,0
dcr,2016-09-18,19,47,24,100,70,225,16,22,290,0.00585,6484,18495,0
dcr,2016-09-19,19,47,24,100,70,225,16,22,282,0.003876,973,3998,0
dcr,2016-09-20,19,47,24,100,70,225,16,22,251,0.00585,4479,13171,0
dcr,2016-09-21,19,47,24,102,70,225,16,19,310,0.00419,2140,6977,0
dcr,2016-09-22,19,47,24,103,71,225,16,17,303,0.003876,1899,5437,0
dcr,2016-09-23,19,47,24,105,71,226,16,21,286,0.0055,6420,16581,0
dcr,2016-09-24,19,47,24,107,71,236,16,37,274,0.00256,962,3466,0
dcr,2016-09-25,19,47,24,108,71,247,16,37,291,0.00419,4161,10662,0
dcr,2016-09-26,19,47,24,108,71,247,16,37,292,0.003,1526,4655,0
dcr,2016-09-27,19,47,24,108,73,249,16,37,283,0.00419,8637,21283,0
dcr,2016-09-28,19,47,24,109,73,249,16,35,284,0.00419,1943,5299,0
dcr,2016-09-29,19,47,24,110,74,249,16,32,302,0.00585,7055,18895,0
dcr,2016-09-30,19,47,24,112,74,250,16,30,297,0.0055,1373,4446,0
dcr,2016-10-01,19,47,24,112,74,250,16,28,275,0.003876,3030,7787,0
dcr,2016-10-02,19,47,24,112,74,250,16,28,285,0.003,1192,4159,0
dcr,2016-10-03,19,47,24,112,74,250,16,28,278,0.00585,6241,16194,0
dcr,2016-10-04,19,47,25,112,74,250,16,28,282,0.00253,854,3439,0
dcr,2016-10-05,19,47,25,114,74,251,16,30,289,0.003876,3156,8519,0
dcr,2016-10-06,19,47,25,118,77,254,16,36,317,0.003553,1687,5077,0
dcr,2016-10-07,19,47,25,118,79,258,16,37,252,0.00585,8064,19619,0
dcr,2016-10-08,19,47,25,120,79,260,16,38,333,0.00253,953,3564,0
dcr,2016-10-09,19,47,25,120,79,261,16,38,257,0.00455,9182,22183,0
dcr,2016-10-10,19,47,25,120,79,261,16,38,299,0.003876,1398,4135,0
dcr,2016-10-11,19,47,25,122,80,264,16,42,277,0.00419,3934,11080,0
dcr,2016-10-12,19,47,25,122,81,266,16,42,313,0.003876,922,4341,0
dcr,2016-10-13,19,47,25,122,81,266,16,44,257,0.00751,6821,19697,0
dcr,2016-10-14,19,47,25,122,81,270,16,46,295,0.003876,753,3917,0
dcr,2016-10-15,19,47,25,123,81,270,16,47,283,0.003876,2755,8362,0
dcr,2016-10-16,19,47,25,123,81,271,16,47,300,0.00419,3287,9815,0
dcr,2016-10-17,19,47,25,123,81,271,16,47,290,0.00621,6624,17300,0
dcr,2016-10-18,19,47,25,123,81,272,16,48,312,0.00419,1940,6280,0
dcr,2016-10-19,19,47,26,124,81,272,16,49,287,0.003876,3527,9526,0
dcr,2016-10-20,19,47,26,125,82,273,16,48,255,0.003876,1007,4127,0
dcr,2016-10-21,19,47,26,125,82,273,16,43,321,0.00769699,5908,15386,0
dcr,2016-10-22,19,47,26,125,82,273,16,27,268,0.003,1027,4308,0
dcr,2016-10-23,19,47,26,125,82,273,16,27,277,0.00324636,2961,9077,0
dcr,2016-10-24,19,47,26,125,82,273,16,27,289,0.00621,6994,18966,0
dcr,2016-10-25,19,47,26,125,82,274,16,26,296,0.00455,2041,6919,0
dcr,2016-10-26,19,47,26,125,82,274,16,26,314,0.00419,4791,12606,0
dcr,2016-10-27,19,47,26,125,82,274,16,25,261,0.00253,651,3625,0
dcr,2016-10-28,19,47,26,125,82,274,16,25,276,0.00585,5194,13448,0
dcr,2016-10-29,19,47,27,125,82,274,16,25,293,0.00621,1958,6554,0
dcr,2016-10-30,19,48,27,125,82,274,16,25,276,0.003876,1704,5945,0
dcr,2016-10-31,19,48,27,125,82,274,16,25,286,0.00419,3340,9375,0
dcr,2016-11-01,19,48,27,125,82,274,16,25,276,0.00419,2307,6918,0
dcr,2016-11-02,19,48,27,127,82,274,16,24,288,0.003876,1899,6155,0
dcr,2016-11-03,20,48,27,127,82,276,16,25,267,0.00419,3162,9327,0
dcr,2016-11-04,20,48,27,127,84,277,16,25,296,0.003,1624,5630,0
dcr,2016-11-05,20,48,27,127,84,280,16,26,324,0.003553,2607,7941,0
dcr,2016-11-06,20,48,27,127,84,280,16,26,270,0.003876,3362,9142,0
dcr,2016-11-07,20,48,27,127,84,280,16,26,256,0.00419,2052,6792,0
dcr,2016-11-08,20,48,27,128,85,280,16,23,313,0.003876,3113,8988,0
dcr,2016-11-09,20,48,27,129,87,281,16,23,276,0.003876,1432,4882,0
dcr,2016-11-10,20,48,27,129,87,283,16,22,281,0.00621,7450,19610,0
dcr,2016-11-11,20,48,27,129,88,286,16,22,302,0.003876,1084,4435,0
dcr,2016-11-12,20,47,27,136,88,288,16,29,324,0.005775,6227,16428,0
dcr,2016-11-13,20,47,26,136,88,294,16,29,242,0.003876,604,3273,0
dcr,2016-11-14,20,47,26,136,88,294,16,29,315,0.003876,3779,10835,0
dcr,2016-11-15,20,47,26,136,88,294,16,32,273,0.00337201,1632,5368,0
dcr,2016-11-16,20,47,26,137,88,298,16,31,279,0.00419,5309,14959,0
dcr,2016-11-17,20,47,26,137,88,298,16,33,306,0.019481,3326,9568,0
dcr,2016-11-18,20,48,25,137,88,300,16,33,294,0.00585,5367,15002,0
dcr,2016-11-19,20,48,25,137,89,300,16,39,287,0.03,2045,6460,0
dcr,2016-11-20,20,48,25,137,89,306,16,39,318,0.00606,4706,11642,1
dcr,2016-11-21,20,48,25,137,89,306,16,39,234,0.003553,952,3682,0
dcr,2016-11-22,20,48,25,138,89,307,16,40,284,0.003876,1430,5304,0
dcr,2016-11-23,20,48,25,139,90,308,16,43,297,0.003553,2503,7396,0
dcr,2016-11-24,20,48,25,139,90,311,16,44,296,0.00419,2985,8189,0
dcr,2016-11-25,20,48,25,140,90,312,16,44,256,0.003,1542,4974,0
dcr,2016-11-26,20,48,25,141,91,313,16,45,295,0.00621,7464,18468,0
dcr,2016-11-27,21,48,25,141,92,315,16,49,300,0.00253,546,3439,0
dcr,2016-11-28,22,48,25,141,92,315,16,49,271,0.00585,8849,21460,0
dcr,2016-11-29,22,48,25,141,92,315,16,49,300,0.003,1247,5069,0
dcr,2016-11-30,22,48,25,143,92,315,16,49,306,0.003,3267,10527,0
dcr,2016-12-01,22,48,25,143,92,316,16,42,268,0.0055,3563,9858,0
dcr,2016-12-02,22,48,25,144,92,316,16,40,283,0.0055,2589,8391,0
dcr,2016-12-03,22,48,25,144,92,316,16,39,316,0.0055,3835,11221,0
dcr,2016-12-04,22,48,25,144,92,317,16,39,267,0.00322902,1892,7011,0
dcr,2016-12-05,22,48,25,144,92,317,16,39,262,0.003876,1186,4130,0
dcr,2016-12-06,22,48,25,145,94,318,16,39,312,0.003876,2267,5510,0
dcr,2016-12-07,22,48,25,146,95,319,16,38,293,0.003553,1921,5477,0
dcr,2016-12-08,22,48,25,147,96,321,16,39,277,0.00419,2906,7527,0
dcr,2016-12-09,22,48,25,147,96,322,16,38,289,0.00585,4087,12097,0
dcr,2016-12-10,22,48,25,147,96,322,16,29,291,0.01227,4455,11227,0
dcr,2016-12-11,22,48,25,147,96,322,16,29,299,0.00585,5400,15304,0
dcr,2016-12-12,22,48,25,147,96,322,16,29,286,0.01025,3942,10522,0
dcr,2016-12-13,22,48,25,147,96,322,16,26,265,0.00455,3731,11485,0
dcr,2016-12-14,22,48,24,147,97,322,16,26,295,0.00751,5575,15304,0
dcr,2016-12-15,22,48,24,149,100,322,16,26,300,0.00419,3075,9408,0
dcr,2016-12-16,22,48,24,149,100,325,16,26,302,0.00419,2832,9353,0
dcr,2016-12-17,22,48,24,149,100,325,16,20,238,0.00419,3399,11055,0
dcr,2016-12-18,22,48,24,149,100,325,16,20,286,0.00621,7707,18213,0
dcr,2016-12-19,22,48,24,149,100,325,16,20,311,0.00419,2901,8476,0
dcr,2016-12-20,22,48,24,150,102,325,16,19,300,0.003876,2678,8194,0
dcr,2016-12-21,22,49,24,150,102,328,16,19,280,0.003876,1642,5384,0
dcr,2016-12-22,22,49,24,151,102,328,16,17,272,0.003,2095,6770,0
dcr,2016-12-23,22,49,24,156,104,329,16,19,290,0.0036,3738,10146,0
dcr,2016-12-24,22,50,23,157,109,330,16,22,291,0.003,1888,6193,0
dcr,2016-12-25,22,50,23,157,109,333,16,18,289,0.0036,2521,7568,0
dcr,2016-12-26,22,50,23,158,109,333,16,18,263,0.00419,2004,7431,0
dcr,2016-12-27,22,50,23,158,109,333,16,18,283,0.02925,5511,14443,0
dcr,2016-12-28,22,50,23,158,109,333,16,16,304,0.00419,2781,8882,0
dcr,2016-12-29,22,50,23,158,109,333,16,16,281,0.1998,4431,11672,0
dcr,2016-12-30,22,50,23,159,109,333,16,16,304,0.003876,1768,5984,0
dcr,2016-12-31,22,50,23,159,109,333,16,16,286,0.00419,2927,8527,0
dcr,2017-01-01,22,50,23,159,109,333,16,16,287,0.00419,3795,11647,0
dcr,2017-01-02,22,50,23,159,109,333,16,16,282,0.01079,5508,13918,0
dcr,2017-01-03,22,50,23,161,109,335,17,16,285,0.00419,2941,10141,0
dcr,2017-01-04,22,50,23,162,109,336,18,17,303,0.00751,6054,16698,0
dcr,2017-01-05,22,50,23,163,109,336,18,15,286,0.00419,2750,8151,1
dcr,2017-01-06,22,50,23,163,109,337,18,15,289,0.00621,3964,11201,1
dcr,2017-01-07,22,50,23,163,109,337,18,15,268,0.003876,1215,5078,1
dcr,2017-01-08,22,50,23,164,109,337,18,15,292,0.00419,2596,7842,1
dcr,2017-01-09,22,50,23,164,109,337,18,15,272,0.00621,7877,20453,1
dcr,2017-01-10,22,49,23,164,109,337,18,16,308,0.003,655,3717,1
dcr,2017-01-11,22,49,23,165,109,338,18,16,305,0.01061,6686,17584,1
dcr,2017-01-12,22,49,23,165,110,338,18,13,244,0.00253,625,3287,1
dcr,2017-01-13,22,49,23,165,110,338,18,13,288,0.00419,4187,10775,1
dcr,2017-01-14,22,50,23,165,110,338,18,13,326,0.00253,994,4574,1
dcr,2017-01-15,23,50,23,165,110,338,18,13,296,0.00823,7842,19386,1
dcr,2017-01-16,24,50,23,165,110,338,18,13,248,0.00303542,1017,3963,1
dcr,2017-01-17,24,50,23,165,110,338,18,14,306,0.01061,6889,16991,1
dcr,2017-01-18,24,50,23,166,110,339,19,11,297,0.00253,778,3657,1
dcr,2017-01-19,24,50,23,166,110,339,19,11,272,0.00419,4021,10480,1
dcr,2017-01-20,24,50,23,166,110,340,19,10,291,0.003,842,4224,1
dcr,2017-01-21,24,50,23,166,110,340,19,7,294,0.01191,7078,16319,1
dcr,2017-01-22,24,50,23,166,110,340,19,7,293,0.00253,928,3917,1
dcr,2017-01-23,24,50,23,166,110,340,19,7,250,0.00585,5563,12927,1
dcr,2017-01-24,24,51,23,166,110,340,19,7,319,0.00253,905,4078,1
dcr,2017-01-25,24,51,23,166,110,342,19,9,280,0.00594385,5645,13003,1
dcr,2017-01-26,24,51,23,166,110,342,19,9,286,0.00253,869,4505,1
dcr,2017-01-27,24,51,23,166,110,342,19,9,300,0.00751,6862,14929,1
dcr,2017-01-28,24,51,23,166,110,342,19,9,283,0.00253,829,3609,1
dcr,2017-01-29,24,51,23,166,110,342,19,9,316,0.0055,2392,6108,1
dcr,2017-01-31,24,51,23,166,110,342,19,6,293,0.00253,904,3892,1
dcr,2017-02-01,24,51,23,166,110,342,19,6,290,0.02237,6343,14492,1
dcr,2017-02-02,24,54,24,166,110,342,19,5,294,0.00253,1227,4628,1
dcr,2017-02-03,24,54,24,166,111,342,19,6,321,0.01573,6693,14517,1
dcr,2017-02-04,24,55,24,166,111,343,19,7,327,0.00253,1564,6172,1
dcr,2017-02-05,24,55,24,166,111,344,19,7,256,0.02431,6055,13966,1
dcr,2017-02-06,24,55,24,166,111,344,19,7,235,0.00253,1005,3812,1
dcr,2017-02-07,24,55,24,166,111,344,19,6,301,0.01061,6573,15844,1
dcr,2017-02-08,24,55,25,169,113,344,19,6,326,0.00253,1285,4758,1
dcr,2017-02-09,24,55,25,170,114,344,19,7,264,0.03045,5993,13729,1
dcr,2017-02-10,24,55,25,170,114,346,19,8,300,0.00253,1163,4345,1
dcr,2017-02-11,24,56,27,171,114,346,19,8,293,0.01429,6621,13968,1
dcr,2017-02-12,24,57,27,171,114,346,19,8,300,0.00253,1617,5341,1
dcr,2017-02-13,24,58,27,171,114,346,19,9,298,0.02755,6220,14192,1
dcr,2017-02-14,24,58,27,173,116,347,19,13,259,0.00253,1324,4348,1
dcr,2017-02-15,24,59,27,174,118,353,19,14,278,0.0165,5270,12576,1
dcr,2017-02-16,24,59,27,174,118,353,19,17,314,0.00253,1277,4647,1
dcr,2017-02-17,24,59,27,179,118,360,19,21,292,0.0055,3621,9082,1
dcr,2017-02-18,24,59,27,179,119,362,19,23,287,0.00419,3124,8630,1
dcr,2017-02-19,24,59,27,179,119,363,19,23,264,0.003,1973,5719,0
dcr,2017-02-20,24,59,27,179,119,363,19,23,301,0.003,3116,7313,0
dcr,2017-02-21,24,59,27,181,123,364,19,25,325,0.003,3039,7145,0
dcr,2017-02-22,24,60,27,181,124,365,19,27,234,0.003,2512,6286,0
dcr,2017-02-23,24,61,27,181,124,369,19,27,283,0.00419,3373,7784,0
dcr,2017-02-24,24,61,27,187,124,369,19,27,331,0.00419,3139,7777,0
dcr,2017-02-25,24,61,27,187,124,369,19,27,252,0.00419,3530,9427,1
dcr,2017-02-26,24,61,27,187,124,369,19,27,298,0.003,2353,6500,1
dcr,2017-02-27,24,60,27,187,124,369,19,27,315,0.00419,3575,8812,1
dcr,2017-02-28,24,60,27,187,124,369,19,28,241,0.003,2267,5573,0
dcr,2017-03-01,24,60,27,187,125,371,19,29,292,0.00304053,3907,9182,0
dcr,2017-03-02,24,60,27,187,125,371,19,29,287,0.003,2619,6786,0
dcr,2017-03-03,24,60,27,187,125,371,19,28,276,0.003,3594,8727,0
dcr,2017-03-04,24,60,27,187,125,371,19,27,327,0.003,2419,6625,0
dcr,2017-03-05,24,60,27,188,125,371,19,27,291,0.00419,4175,10066,0
dcr,2017-03-06,24,60,27,188,125,371,19,27,259,0.00419,3279,7616,0
dcr,2017-03-07,24,61,28,188,126,371,19,27,293,0.003,2094,7080,0
dcr,2017-03-08,24,61,27,189,127,372,19,28,326,0.003,3503,8663,1
dcr,2017-03-09,25,62,26,192,128,373,19,30,246,0.00306,2997,7462,1
dcr,2017-03-10,25,62,26,192,128,375,19,29,303,0.003,3989,10237,1
dcr,2017-03-11,25,62,26,192,128,375,19,30,297,0.00419,4052,10069,1
dcr,2017-03-12,25,62,26,192,128,376,19,30,314,0.0033,3507,8861,1
dcr,2017-03-13,25,62,26,192,128,376,19,29,265,0.0033,3400,8867,1
dcr,2017-03-14,25,62,26,193,128,376,19,24,280,0.003,3069,7823,1
dcr,2017-03-15,25,62,26,194,130,377,19,25,301,0.003,3622,8749,1
dcr,2017-03-16,25,63,26,195,133,378,19,26,323,0.003,4059,9522,1
dcr,2017-03-17,25,63,26,200,135,382,19,25,270,0.00419,3689,10156,1
dcr,2017-03-18,25,63,26,200,135,388,19,25,274,0.003795,3754,9920,1
dcr,2017-03-19,25,64,26,201,136,391,19,28,272,0.003,3899,10073,1
dcr,2017-03-20,25,65,26,201,136,391,19,28,339,0.00344752,5101,10568,1
dcr,2017-03-21,25,65,26,203,138,392,19,29,293,0.00419,5530,11961,1
dcr,2017-03-22,25,65,26,204,140,394,19,44,260,0.00253,1531,4758,1
dcr,2017-03-23,25,64,26,204,141,396,19,45,285,0.00315,3684,9830,1
dcr,2017-03-24,26,65,26,205,143,399,19,48,328,0.00321702,4278,9605,1
dcr,2017-03-25,26,65,26,205,143,399,19,50,267,0.00419,4595,10607,1
dcr,2017-03-26,26,65,26,205,143,401,19,50,367,0.00419,5406,13292,1
dcr,2017-03-27,26,65,26,205,143,401,19,50,252,0.003,3603,8420,1
dcr,2017-03-28,27,66,26,205,143,401,19,48,266,0.00419,2778,8025,1
dcr,2017-03-29,27,66,26,205,143,401,19,48,255,0.00976996,4767,9981,1
dcr,2017-03-30,27,66,25,205,143,401,19,48,316,0.00253,1835,6216,1
dcr,2017-03-31,27,66,25,205,143,401,19,48,293,0.04423,6037,12933,1
dcr,2017-04-01,27,67,25,205,143,401,19,50,308,0.0033,2127,7100,1
dcr,2017-04-02,28,68,26,205,143,403,19,50,292,0.00419,3143,9280,1
dcr,2017-04-03,28,68,26,205,143,403,19,50,280,0.0055,3297,9618,1
dcr,2017-04-04,28,68,26,205,143,403,19,50,298,0.054,4290,8619,1
dcr,2017-04-05,28,68,26,205,145,404,19,50,286,0.00419,3170,9344,1
dcr,2017-04-06,28,68,26,205,145,404,19,47,280,0.00585,3983,9659,1
dcr,2017-04-07,28,68,26,205,145,404,19,47,289,0.00419,2618,8143,1
dcr,2017-04-08,29,69,26,205,145,405,19,47,295,0.03925,4768,10251,1
dcr,2017-04-09,29,69,26,205,145,405,19,47,341,0.0079,5282,12569,1
dcr,2017-04-10,29,69,26,205,145,405,19,47,246,0.00621,2902,7502,1
dcr,2017-04-11,29,69,26,206,146,405,19,47,280,0.00419,3358,9366,1
dcr,2017-04-12,29,71,28,206,146,407,19,47,331,0.01061,4815,10582,1
dcr,2017-04-13,29,71,28,206,146,407,19,43,270,0.00599,4557,11574,1
dcr,2017-04-14,29,71,28,207,146,407,19,38,272,0.00895,4443,10426,1
dcr,2017-04-15,29,71,28,207,146,407,19,37,300,0.00621,4087,11590,1
dcr,2017-04-16,29,71,28,207,146,407,19,33,268,0.01227,3732,9578,1
dcr,2017-04-17,29,71,28,207,146,407,19,33,309,0.00585,4246,11251,1
dcr,2017-04-18,29,71,28,207,146,407,19,32,300,0.007,4386,10202,1
dcr,2017-04-19,29,72,28,207,146,407,19,12,283,0.00621,4352,11746,1
dcr,2017-04-20,29,72,29,207,146,407,19,11,318,0.00561224,4164,10058,1
dcr,2017-04-21,29,72,28,207,146,407,19,8,299,0.00751,5402,12738,1
dcr,2017-04-22,29,72,28,207,146,407,19,6,263,0.00253,2397,7059,1
dcr,2017-04-23,29,72,28,207,146,407,19,6,145,0.00253,1444,5493,1
dcr,2017-04-24,29,72,28,207,146,407,19,6,283,0.01061,6536,14291,1
dcr,2017-04-25,29,72,27,207,148,410,19,13,428,0.00419,5753,13347,1
dcr,2017-04-26,29,72,27,207,148,414,19,13,260,0.00419,4046,9756,1
dcr,2017-04-27,29,72,27,207,154,414,19,16,245,0.00253,2193,7367,1
dcr,2017-04-28,29,73,27,207,154,417,19,16,290,0.00621,6806,15651,1
dcr,2017-04-29,29,74,27,208,155,423,20,22,326,0.00253,4270,10856,1
dcr,2017-04-30,29,74,27,208,155,425,20,23,294,0.0055,5256,11055,1
dcr,2017-05-01,29,74,27,208,155,425,20,23,275,0.00373,4022,11519,1
dcr,2017-05-02,29,74,27,211,155,425,20,23,298,0.00751,5411,11956,1
dcr,2017-05-03,29,74,27,213,155,425,20,22,292,0.003795,4324,11601,1
dcr,2017-05-04,29,74,26,214,158,426,20,24,294,0.00585,4685,10816,1
dcr,2017-05-05,29,75,26,215,159,427,20,25,267,0.00253,3391,9610,1
dcr,2017-05-06,29,75,26,215,159,428,20,24,307,0.008775,5143,11940,1
dcr,2017-05-07,30,77,27,215,159,428,20,24,297,0.00419,4743,12434,1
dcr,2017-05-08,30,77,27,215,159,428,20,24,281,0.00419,4392,11009,1
dcr,2017-05-09,30,77,27,217,159,429,20,24,267,0.003795,3288,9935,1
dcr,2017-05-10,30,77,27,218,160,429,20,24,279,0.01088625,5038,11838,1
dcr,2017-05-11,29,78,27,219,161,430,20,24,311,0.00419,3904,10852,1
dcr,2017-05-12,29,78,27,219,161,430,20,24,301,0.00621,4641,11545,1
dcr,2017-05-13,29,78,27,219,161,430,20,24,290,0.00419,4734,12677,1
dcr,2017-05-14,29,78,27,219,161,430,20,24,273,0.00419,4503,11065,1
dcr,2017-05-15,30,78,27,219,161,430,20,24,288,0.00253,3962,11032,1
dcr,2017-05-16,30,78,27,219,161,430,20,24,258,0.00621,4245,10750,1
